,Country Name,Year,GDP_PPP
1055,Vietnam,1963,
1056,Vanuatu,1963,
1057,World,1963,
1058,Samoa,1963,
1059,Kosovo,1963,
1060,"Yemen, Rep.",1963,
1061,South Africa,1963,
1062,Zambia,1963,
1063,Zimbabwe,1963,
1064,Aruba,1964,
1065,Africa Eastern and Southern,1964,
1066,Afghanistan,1964,
1067,Africa Western and Central,1964,
1068,Angola,1964,
1069,Albania,1964,
1070,Andorra,1964,
1071,Arab World,1964,
1072,United Arab Emirates,1964,
1073,Argentina,1964,
1074,Armenia,1964,
1075,American Samoa,1964,
1076,Antigua and Barbuda,1964,
1077,Australia,1964,
1078,Austria,1964,
1079,Azerbaijan,1964,
1080,Burundi,1964,
1081,Belgium,1964,
1082,Benin,1964,
1083,Burkina Faso,1964,
1084,Bangladesh,1964,
1085,Bulgaria,1964,
1086,Bahrain,1964,
1087,"Bahamas, The",1964,
1088,Bosnia and Herzegovina,1964,
1089,Belarus,1964,
1090,Belize,1964,
1091,Bermuda,1964,
1092,Bolivia,1964,
1093,Brazil,1964,
1094,Barbados,1964,
1095,Brunei Darussalam,1964,
1096,Bhutan,1964,
1097,Botswana,1964,
1098,Central African Republic,1964,
1099,Canada,1964,
1100,Central Europe and the Baltics,1964,
1101,Switzerland,1964,
1102,Channel Islands,1964,
1103,Chile,1964,
1104,China,1964,
1105,Cote d'Ivoire,1964,
1106,Cameroon,1964,
1107,"Congo, Dem. Rep.",1964,
1108,"Congo, Rep.",1964,
1109,Colombia,1964,
1110,Comoros,1964,
1111,Cabo Verde,1964,
1112,Costa Rica,1964,
1113,Caribbean small states,1964,
1114,Cuba,1964,
1115,Curacao,1964,
1116,Cayman Islands,1964,
1117,Cyprus,1964,
1118,Czech Republic,1964,
1119,Germany,1964,
1120,Djibouti,1964,
1121,Dominica,1964,
1122,Denmark,1964,
1123,Dominican Republic,1964,
1124,Algeria,1964,
1125,East Asia & Pacific (excluding high income),1964,
1126,Early-demographic dividend,1964,
1127,East Asia & Pacific,1964,
1128,Europe & Central Asia (excluding high income),1964,
1129,Europe & Central Asia,1964,
1130,Ecuador,1964,
1131,"Egypt, Arab Rep.",1964,
1132,Euro area,1964,
1133,Eritrea,1964,
1134,Spain,1964,
1135,Estonia,1964,
1136,Ethiopia,1964,
1137,European Union,1964,
1138,Fragile and conflict affected situations,1964,
1139,Finland,1964,
1140,Fiji,1964,
1141,France,1964,
1142,Faroe Islands,1964,
1143,"Micronesia, Fed. Sts.",1964,
1144,Gabon,1964,
1145,United Kingdom,1964,
1146,Georgia,1964,
1147,Ghana,1964,
1148,Gibraltar,1964,
1149,Guinea,1964,
1150,"Gambia, The",1964,
1151,Guinea-Bissau,1964,
1152,Equatorial Guinea,1964,
1153,Greece,1964,
1154,Grenada,1964,
1155,Greenland,1964,
1156,Guatemala,1964,
1157,Guam,1964,
1158,Guyana,1964,
1159,High income,1964,
1160,"Hong Kong SAR, China",1964,
1161,Honduras,1964,
1162,Heavily indebted poor countries (HIPC),1964,
1163,Croatia,1964,
1164,Haiti,1964,
1165,Hungary,1964,
1166,IBRD only,1964,
1167,IDA & IBRD total,1964,
1168,IDA total,1964,
1169,IDA blend,1964,
1170,Indonesia,1964,
1171,IDA only,1964,
1172,Isle of Man,1964,
1173,India,1964,
1174,Not classified,1964,
1175,Ireland,1964,
1176,"Iran, Islamic Rep.",1964,
1177,Iraq,1964,
1178,Iceland,1964,
1179,Israel,1964,
1180,Italy,1964,
1181,Jamaica,1964,
1182,Jordan,1964,
1183,Japan,1964,
1184,Kazakhstan,1964,
1185,Kenya,1964,
1186,Kyrgyz Republic,1964,
1187,Cambodia,1964,
1188,Kiribati,1964,
1189,St. Kitts and Nevis,1964,
1190,"Korea, Rep.",1964,
1191,Kuwait,1964,
1192,Latin America & Caribbean (excluding high income),1964,
1193,Lao PDR,1964,
1194,Lebanon,1964,
1195,Liberia,1964,
1196,Libya,1964,
1197,St. Lucia,1964,
1198,Latin America & Caribbean,1964,
1199,Least developed countries: UN classification,1964,
1200,Low income,1964,
1201,Liechtenstein,1964,
1202,Sri Lanka,1964,
1203,Lower middle income,1964,
1204,Low & middle income,1964,
1205,Lesotho,1964,
1206,Late-demographic dividend,1964,
1207,Lithuania,1964,
1208,Luxembourg,1964,
1209,Latvia,1964,
1210,"Macao SAR, China",1964,
1211,St. Martin (French part),1964,
1212,Morocco,1964,
1213,Monaco,1964,
1214,Moldova,1964,
1215,Madagascar,1964,
1216,Maldives,1964,
1217,Middle East & North Africa,1964,
1218,Mexico,1964,
1219,Marshall Islands,1964,
1220,Middle income,1964,
1221,North Macedonia,1964,
1222,Mali,1964,
1223,Malta,1964,
1224,Myanmar,1964,
1225,Middle East & North Africa (excluding high income),1964,
1226,Montenegro,1964,
1227,Mongolia,1964,
1228,Northern Mariana Islands,1964,
1229,Mozambique,1964,
1230,Mauritania,1964,
1231,Mauritius,1964,
1232,Malawi,1964,
1233,Malaysia,1964,
1234,North America,1964,
1235,Namibia,1964,
1236,New Caledonia,1964,
1237,Niger,1964,
1238,Nigeria,1964,
1239,Nicaragua,1964,
1240,Netherlands,1964,
1241,Norway,1964,
1242,Nepal,1964,
1243,Nauru,1964,
1244,New Zealand,1964,
1245,OECD members,1964,
1246,Oman,1964,
1247,Other small states,1964,
1248,Pakistan,1964,
1249,Panama,1964,
1250,Peru,1964,
1251,Philippines,1964,
1252,Palau,1964,
1253,Papua New Guinea,1964,
1254,Poland,1964,
1255,Pre-demographic dividend,1964,
1256,Puerto Rico,1964,
1257,"Korea, Dem. People's Rep.",1964,
1258,Portugal,1964,
1259,Paraguay,1964,
1260,West Bank and Gaza,1964,
1261,Pacific island small states,1964,
1262,Post-demographic dividend,1964,
1263,French Polynesia,1964,
1264,Qatar,1964,
1265,Romania,1964,
1266,Russian Federation,1964,
1267,Rwanda,1964,
1268,South Asia,1964,
1269,Saudi Arabia,1964,
1270,Sudan,1964,
1271,Senegal,1964,
1272,Singapore,1964,
1273,Solomon Islands,1964,
1274,Sierra Leone,1964,
1275,El Salvador,1964,
1276,San Marino,1964,
1277,Somalia,1964,
1278,Serbia,1964,
1279,Sub-Saharan Africa (excluding high income),1964,
1280,South Sudan,1964,
1281,Sub-Saharan Africa,1964,
1282,Small states,1964,
1283,Sao Tome and Principe,1964,
1284,Suriname,1964,
1285,Slovak Republic,1964,
1286,Slovenia,1964,
1287,Sweden,1964,
1288,Eswatini,1964,
1289,Sint Maarten (Dutch part),1964,
1290,Seychelles,1964,
1291,Syrian Arab Republic,1964,
1292,Turks and Caicos Islands,1964,
1293,Chad,1964,
1294,East Asia & Pacific (IDA & IBRD countries),1964,
1295,Europe & Central Asia (IDA & IBRD countries),1964,
1296,Togo,1964,
1297,Thailand,1964,
1298,Tajikistan,1964,
1299,Turkmenistan,1964,
1300,Latin America & the Caribbean (IDA & IBRD countries),1964,
1301,Timor-Leste,1964,
1302,Middle East & North Africa (IDA & IBRD countries),1964,
1303,Tonga,1964,
1304,South Asia (IDA & IBRD),1964,
1305,Sub-Saharan Africa (IDA & IBRD countries),1964,
1306,Trinidad and Tobago,1964,
1307,Tunisia,1964,
1308,Turkey,1964,
1309,Tuvalu,1964,
1310,Tanzania,1964,
1311,Uganda,1964,
1312,Ukraine,1964,
1313,Upper middle income,1964,
1314,Uruguay,1964,
1315,United States,1964,
1316,Uzbekistan,1964,
1317,St. Vincent and the Grenadines,1964,
1318,"Venezuela, RB",1964,
1319,British Virgin Islands,1964,
1320,Virgin Islands (U.S.),1964,
1321,Vietnam,1964,
1322,Vanuatu,1964,
1323,World,1964,
1324,Samoa,1964,
1325,Kosovo,1964,
1326,"Yemen, Rep.",1964,
1327,South Africa,1964,
1328,Zambia,1964,
1329,Zimbabwe,1964,
1330,Aruba,1965,
1331,Africa Eastern and Southern,1965,
1332,Afghanistan,1965,
1333,Africa Western and Central,1965,
1334,Angola,1965,
1335,Albania,1965,
1336,Andorra,1965,
1337,Arab World,1965,
1338,United Arab Emirates,1965,
1339,Argentina,1965,
1340,Armenia,1965,
1341,American Samoa,1965,
1342,Antigua and Barbuda,1965,
1343,Australia,1965,
1344,Austria,1965,
1345,Azerbaijan,1965,
1346,Burundi,1965,
1347,Belgium,1965,
1348,Benin,1965,
1349,Burkina Faso,1965,
1350,Bangladesh,1965,
1351,Bulgaria,1965,
1352,Bahrain,1965,
1353,"Bahamas, The",1965,
1354,Bosnia and Herzegovina,1965,
1355,Belarus,1965,
1356,Belize,1965,
1357,Bermuda,1965,
1358,Bolivia,1965,
1359,Brazil,1965,
1360,Barbados,1965,
1361,Brunei Darussalam,1965,
1362,Bhutan,1965,
1363,Botswana,1965,
1364,Central African Republic,1965,
1365,Canada,1965,
1366,Central Europe and the Baltics,1965,
1367,Switzerland,1965,
1368,Channel Islands,1965,
1369,Chile,1965,
1370,China,1965,
1371,Cote d'Ivoire,1965,
1372,Cameroon,1965,
1373,"Congo, Dem. Rep.",1965,
1374,"Congo, Rep.",1965,
1375,Colombia,1965,
1376,Comoros,1965,
1377,Cabo Verde,1965,
1378,Costa Rica,1965,
1379,Caribbean small states,1965,
1380,Cuba,1965,
1381,Curacao,1965,
1382,Cayman Islands,1965,
1383,Cyprus,1965,
1384,Czech Republic,1965,
1385,Germany,1965,
1386,Djibouti,1965,
1387,Dominica,1965,
1388,Denmark,1965,
1389,Dominican Republic,1965,
1390,Algeria,1965,
1391,East Asia & Pacific (excluding high income),1965,
1392,Early-demographic dividend,1965,
1393,East Asia & Pacific,1965,
1394,Europe & Central Asia (excluding high income),1965,
1395,Europe & Central Asia,1965,
1396,Ecuador,1965,
1397,"Egypt, Arab Rep.",1965,
1398,Euro area,1965,
1399,Eritrea,1965,
1400,Spain,1965,
1401,Estonia,1965,
1402,Ethiopia,1965,
1403,European Union,1965,
1404,Fragile and conflict affected situations,1965,
1405,Finland,1965,
1406,Fiji,1965,
1407,France,1965,
1408,Faroe Islands,1965,
1409,"Micronesia, Fed. Sts.",1965,
1410,Gabon,1965,
1411,United Kingdom,1965,
1412,Georgia,1965,
1413,Ghana,1965,
1414,Gibraltar,1965,
1415,Guinea,1965,
1416,"Gambia, The",1965,
1417,Guinea-Bissau,1965,
1418,Equatorial Guinea,1965,
1419,Greece,1965,
1420,Grenada,1965,
1421,Greenland,1965,
1422,Guatemala,1965,
1423,Guam,1965,
1424,Guyana,1965,
1425,High income,1965,
1426,"Hong Kong SAR, China",1965,
1427,Honduras,1965,
1428,Heavily indebted poor countries (HIPC),1965,
1429,Croatia,1965,
1430,Haiti,1965,
1431,Hungary,1965,
1432,IBRD only,1965,
1433,IDA & IBRD total,1965,
1434,IDA total,1965,
1435,IDA blend,1965,
1436,Indonesia,1965,
1437,IDA only,1965,
1438,Isle of Man,1965,
1439,India,1965,
1440,Not classified,1965,
1441,Ireland,1965,
1442,"Iran, Islamic Rep.",1965,
1443,Iraq,1965,
1444,Iceland,1965,
1445,Israel,1965,
1446,Italy,1965,
1447,Jamaica,1965,
1448,Jordan,1965,
1449,Japan,1965,
1450,Kazakhstan,1965,
1451,Kenya,1965,
1452,Kyrgyz Republic,1965,
1453,Cambodia,1965,
1454,Kiribati,1965,
1455,St. Kitts and Nevis,1965,
1456,"Korea, Rep.",1965,
1457,Kuwait,1965,
1458,Latin America & Caribbean (excluding high income),1965,
1459,Lao PDR,1965,
1460,Lebanon,1965,
1461,Liberia,1965,
1462,Libya,1965,
1463,St. Lucia,1965,
1464,Latin America & Caribbean,1965,
1465,Least developed countries: UN classification,1965,
1466,Low income,1965,
1467,Liechtenstein,1965,
1468,Sri Lanka,1965,
1469,Lower middle income,1965,
1470,Low & middle income,1965,
1471,Lesotho,1965,
1472,Late-demographic dividend,1965,
1473,Lithuania,1965,
1474,Luxembourg,1965,
1475,Latvia,1965,
1476,"Macao SAR, China",1965,
1477,St. Martin (French part),1965,
1478,Morocco,1965,
1479,Monaco,1965,
1480,Moldova,1965,
1481,Madagascar,1965,
1482,Maldives,1965,
1483,Middle East & North Africa,1965,
1484,Mexico,1965,
1485,Marshall Islands,1965,
1486,Middle income,1965,
1487,North Macedonia,1965,
1488,Mali,1965,
1489,Malta,1965,
1490,Myanmar,1965,
1491,Middle East & North Africa (excluding high income),1965,
1492,Montenegro,1965,
1493,Mongolia,1965,
1494,Northern Mariana Islands,1965,
1495,Mozambique,1965,
1496,Mauritania,1965,
1497,Mauritius,1965,
1498,Malawi,1965,
1499,Malaysia,1965,
1500,North America,1965,
1501,Namibia,1965,
1502,New Caledonia,1965,
1503,Niger,1965,
1504,Nigeria,1965,
1505,Nicaragua,1965,
1506,Netherlands,1965,
1507,Norway,1965,
1508,Nepal,1965,
1509,Nauru,1965,
1510,New Zealand,1965,
1511,OECD members,1965,
1512,Oman,1965,
1513,Other small states,1965,
1514,Pakistan,1965,
1515,Panama,1965,
1516,Peru,1965,
1517,Philippines,1965,
1518,Palau,1965,
1519,Papua New Guinea,1965,
1520,Poland,1965,
1521,Pre-demographic dividend,1965,
1522,Puerto Rico,1965,
1523,"Korea, Dem. People's Rep.",1965,
1524,Portugal,1965,
1525,Paraguay,1965,
1526,West Bank and Gaza,1965,
1527,Pacific island small states,1965,
1528,Post-demographic dividend,1965,
1529,French Polynesia,1965,
1530,Qatar,1965,
1531,Romania,1965,
1532,Russian Federation,1965,
1533,Rwanda,1965,
1534,South Asia,1965,
1535,Saudi Arabia,1965,
1536,Sudan,1965,
1537,Senegal,1965,
1538,Singapore,1965,
1539,Solomon Islands,1965,
1540,Sierra Leone,1965,
1541,El Salvador,1965,
1542,San Marino,1965,
1543,Somalia,1965,
1544,Serbia,1965,
1545,Sub-Saharan Africa (excluding high income),1965,
1546,South Sudan,1965,
1547,Sub-Saharan Africa,1965,
1548,Small states,1965,
1549,Sao Tome and Principe,1965,
1550,Suriname,1965,
1551,Slovak Republic,1965,
1552,Slovenia,1965,
1553,Sweden,1965,
1554,Eswatini,1965,
1555,Sint Maarten (Dutch part),1965,
1556,Seychelles,1965,
1557,Syrian Arab Republic,1965,
1558,Turks and Caicos Islands,1965,
1559,Chad,1965,
1560,East Asia & Pacific (IDA & IBRD countries),1965,
1561,Europe & Central Asia (IDA & IBRD countries),1965,
1562,Togo,1965,
1563,Thailand,1965,
1564,Tajikistan,1965,
1565,Turkmenistan,1965,
1566,Latin America & the Caribbean (IDA & IBRD countries),1965,
1567,Timor-Leste,1965,
1568,Middle East & North Africa (IDA & IBRD countries),1965,
1569,Tonga,1965,
1570,South Asia (IDA & IBRD),1965,
1571,Sub-Saharan Africa (IDA & IBRD countries),1965,
1572,Trinidad and Tobago,1965,
1573,Tunisia,1965,
1574,Turkey,1965,
1575,Tuvalu,1965,
1576,Tanzania,1965,
1577,Uganda,1965,
1578,Ukraine,1965,
1579,Upper middle income,1965,
1580,Uruguay,1965,
1581,United States,1965,
1582,Uzbekistan,1965,
1583,St. Vincent and the Grenadines,1965,
1584,"Venezuela, RB",1965,
1585,British Virgin Islands,1965,
1586,Virgin Islands (U.S.),1965,
1587,Vietnam,1965,
1588,Vanuatu,1965,
1589,World,1965,
1590,Samoa,1965,
1591,Kosovo,1965,
1592,"Yemen, Rep.",1965,
1593,South Africa,1965,
1594,Zambia,1965,
1595,Zimbabwe,1965,
1596,Aruba,1966,
1597,Africa Eastern and Southern,1966,
1598,Afghanistan,1966,
1599,Africa Western and Central,1966,
1600,Angola,1966,
1601,Albania,1966,
1602,Andorra,1966,
1603,Arab World,1966,
1604,United Arab Emirates,1966,
1605,Argentina,1966,
1606,Armenia,1966,
1607,American Samoa,1966,
1608,Antigua and Barbuda,1966,
1609,Australia,1966,
1610,Austria,1966,
1611,Azerbaijan,1966,
1612,Burundi,1966,
1613,Belgium,1966,
1614,Benin,1966,
1615,Burkina Faso,1966,
1616,Bangladesh,1966,
1617,Bulgaria,1966,
1618,Bahrain,1966,
1619,"Bahamas, The",1966,
1620,Bosnia and Herzegovina,1966,
1621,Belarus,1966,
1622,Belize,1966,
1623,Bermuda,1966,
1624,Bolivia,1966,
1625,Brazil,1966,
1626,Barbados,1966,
1627,Brunei Darussalam,1966,
1628,Bhutan,1966,
1629,Botswana,1966,
1630,Central African Republic,1966,
1631,Canada,1966,
1632,Central Europe and the Baltics,1966,
1633,Switzerland,1966,
1634,Channel Islands,1966,
1635,Chile,1966,
1636,China,1966,
1637,Cote d'Ivoire,1966,
1638,Cameroon,1966,
1639,"Congo, Dem. Rep.",1966,
1640,"Congo, Rep.",1966,
1641,Colombia,1966,
1642,Comoros,1966,
1643,Cabo Verde,1966,
1644,Costa Rica,1966,
1645,Caribbean small states,1966,
1646,Cuba,1966,
1647,Curacao,1966,
1648,Cayman Islands,1966,
1649,Cyprus,1966,
1650,Czech Republic,1966,
1651,Germany,1966,
1652,Djibouti,1966,
1653,Dominica,1966,
1654,Denmark,1966,
1655,Dominican Republic,1966,
1656,Algeria,1966,
1657,East Asia & Pacific (excluding high income),1966,
1658,Early-demographic dividend,1966,
1659,East Asia & Pacific,1966,
1660,Europe & Central Asia (excluding high income),1966,
1661,Europe & Central Asia,1966,
1662,Ecuador,1966,
1663,"Egypt, Arab Rep.",1966,
1664,Euro area,1966,
1665,Eritrea,1966,
1666,Spain,1966,
1667,Estonia,1966,
1668,Ethiopia,1966,
1669,European Union,1966,
1670,Fragile and conflict affected situations,1966,
1671,Finland,1966,
1672,Fiji,1966,
1673,France,1966,
1674,Faroe Islands,1966,
1675,"Micronesia, Fed. Sts.",1966,
1676,Gabon,1966,
1677,United Kingdom,1966,
1678,Georgia,1966,
1679,Ghana,1966,
1680,Gibraltar,1966,
1681,Guinea,1966,
1682,"Gambia, The",1966,
1683,Guinea-Bissau,1966,
1684,Equatorial Guinea,1966,
1685,Greece,1966,
1686,Grenada,1966,
1687,Greenland,1966,
1688,Guatemala,1966,
1689,Guam,1966,
1690,Guyana,1966,
1691,High income,1966,
1692,"Hong Kong SAR, China",1966,
1693,Honduras,1966,
1694,Heavily indebted poor countries (HIPC),1966,
1695,Croatia,1966,
1696,Haiti,1966,
1697,Hungary,1966,
1698,IBRD only,1966,
1699,IDA & IBRD total,1966,
1700,IDA total,1966,
1701,IDA blend,1966,
1702,Indonesia,1966,
1703,IDA only,1966,
1704,Isle of Man,1966,
1705,India,1966,
1706,Not classified,1966,
1707,Ireland,1966,
1708,"Iran, Islamic Rep.",1966,
1709,Iraq,1966,
1710,Iceland,1966,
1711,Israel,1966,
1712,Italy,1966,
1713,Jamaica,1966,
1714,Jordan,1966,
1715,Japan,1966,
1716,Kazakhstan,1966,
1717,Kenya,1966,
1718,Kyrgyz Republic,1966,
1719,Cambodia,1966,
1720,Kiribati,1966,
1721,St. Kitts and Nevis,1966,
1722,"Korea, Rep.",1966,
1723,Kuwait,1966,
1724,Latin America & Caribbean (excluding high income),1966,
1725,Lao PDR,1966,
1726,Lebanon,1966,
1727,Liberia,1966,
1728,Libya,1966,
1729,St. Lucia,1966,
1730,Latin America & Caribbean,1966,
1731,Least developed countries: UN classification,1966,
1732,Low income,1966,
1733,Liechtenstein,1966,
1734,Sri Lanka,1966,
1735,Lower middle income,1966,
1736,Low & middle income,1966,
1737,Lesotho,1966,
1738,Late-demographic dividend,1966,
1739,Lithuania,1966,
1740,Luxembourg,1966,
1741,Latvia,1966,
1742,"Macao SAR, China",1966,
1743,St. Martin (French part),1966,
1744,Morocco,1966,
1745,Monaco,1966,
1746,Moldova,1966,
1747,Madagascar,1966,
1748,Maldives,1966,
1749,Middle East & North Africa,1966,
1750,Mexico,1966,
1751,Marshall Islands,1966,
1752,Middle income,1966,
1753,North Macedonia,1966,
1754,Mali,1966,
1755,Malta,1966,
1756,Myanmar,1966,
1757,Middle East & North Africa (excluding high income),1966,
1758,Montenegro,1966,
1759,Mongolia,1966,
1760,Northern Mariana Islands,1966,
1761,Mozambique,1966,
1762,Mauritania,1966,
1763,Mauritius,1966,
1764,Malawi,1966,
1765,Malaysia,1966,
1766,North America,1966,
1767,Namibia,1966,
1768,New Caledonia,1966,
1769,Niger,1966,
1770,Nigeria,1966,
1771,Nicaragua,1966,
1772,Netherlands,1966,
1773,Norway,1966,
1774,Nepal,1966,
1775,Nauru,1966,
1776,New Zealand,1966,
1777,OECD members,1966,
1778,Oman,1966,
1779,Other small states,1966,
1780,Pakistan,1966,
1781,Panama,1966,
1782,Peru,1966,
1783,Philippines,1966,
1784,Palau,1966,
1785,Papua New Guinea,1966,
1786,Poland,1966,
1787,Pre-demographic dividend,1966,
1788,Puerto Rico,1966,
1789,"Korea, Dem. People's Rep.",1966,
1790,Portugal,1966,
1791,Paraguay,1966,
1792,West Bank and Gaza,1966,
1793,Pacific island small states,1966,
1794,Post-demographic dividend,1966,
1795,French Polynesia,1966,
1796,Qatar,1966,
1797,Romania,1966,
1798,Russian Federation,1966,
1799,Rwanda,1966,
1800,South Asia,1966,
1801,Saudi Arabia,1966,
1802,Sudan,1966,
1803,Senegal,1966,
1804,Singapore,1966,
1805,Solomon Islands,1966,
1806,Sierra Leone,1966,
1807,El Salvador,1966,
1808,San Marino,1966,
1809,Somalia,1966,
1810,Serbia,1966,
1811,Sub-Saharan Africa (excluding high income),1966,
1812,South Sudan,1966,
1813,Sub-Saharan Africa,1966,
1814,Small states,1966,
1815,Sao Tome and Principe,1966,
1816,Suriname,1966,
1817,Slovak Republic,1966,
1818,Slovenia,1966,
1819,Sweden,1966,
1820,Eswatini,1966,
1821,Sint Maarten (Dutch part),1966,
1822,Seychelles,1966,
1823,Syrian Arab Republic,1966,
1824,Turks and Caicos Islands,1966,
1825,Chad,1966,
1826,East Asia & Pacific (IDA & IBRD countries),1966,
1827,Europe & Central Asia (IDA & IBRD countries),1966,
1828,Togo,1966,
1829,Thailand,1966,
1830,Tajikistan,1966,
1831,Turkmenistan,1966,
1832,Latin America & the Caribbean (IDA & IBRD countries),1966,
1833,Timor-Leste,1966,
1834,Middle East & North Africa (IDA & IBRD countries),1966,
1835,Tonga,1966,
1836,South Asia (IDA & IBRD),1966,
1837,Sub-Saharan Africa (IDA & IBRD countries),1966,
1838,Trinidad and Tobago,1966,
1839,Tunisia,1966,
1840,Turkey,1966,
1841,Tuvalu,1966,
1842,Tanzania,1966,
1843,Uganda,1966,
1844,Ukraine,1966,
1845,Upper middle income,1966,
1846,Uruguay,1966,
1847,United States,1966,
1848,Uzbekistan,1966,
1849,St. Vincent and the Grenadines,1966,
1850,"Venezuela, RB",1966,
1851,British Virgin Islands,1966,
1852,Virgin Islands (U.S.),1966,
1853,Vietnam,1966,
1854,Vanuatu,1966,
1855,World,1966,
1856,Samoa,1966,
1857,Kosovo,1966,
1858,"Yemen, Rep.",1966,
1859,South Africa,1966,
1860,Zambia,1966,
1861,Zimbabwe,1966,
1862,Aruba,1967,
1863,Africa Eastern and Southern,1967,
1864,Afghanistan,1967,
1865,Africa Western and Central,1967,
1866,Angola,1967,
1867,Albania,1967,
1868,Andorra,1967,
1869,Arab World,1967,
1870,United Arab Emirates,1967,
1871,Argentina,1967,
1872,Armenia,1967,
1873,American Samoa,1967,
1874,Antigua and Barbuda,1967,
1875,Australia,1967,
1876,Austria,1967,
1877,Azerbaijan,1967,
1878,Burundi,1967,
1879,Belgium,1967,
1880,Benin,1967,
1881,Burkina Faso,1967,
